adult;backdrop_path;belongs_to_collection;budget;genres;homepage;id;imdb_id;original_language;original_title;overview;popularity;poster_path;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;status;tagline;title;video;vote_average;vote_count
False;/erqri6EuFfDNZg2kPjk33IPKfGq.jpg;;0;[{'id': 35, 'name': 'Comedy'}];;911;tt0032234;en;The Bank Dick;Egbert Sousé becomes an unexpected hero when a bank robber falls over a bench he's occupying. Now considered brave, Egbert is given a job as a bank guard. Soon, he is approached by charlatan J. Frothingham Waterbury about buying shares in a mining company. Egbert persuades teller Og Oggilby to lend him bank money, to be returned when the scheme pays off. Unfortunately, bank inspector Snoopington then makes a surprise appearance.;4,727;/3XrqHTrJpTaUeyqXqb4fVacYWpf.jpg;[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US', 'movie_id': 911}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 911}];1940-11-29;0;72;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 911}];Released;Was His Face Red . . . And His Nose, Too ! when the bandits took the money . . . and the SAFE !;The Bank Dick;False;6,4;97
False;/fsXsG8Q6QbgLehhKhKYKiRMkGSv.jpg;;4300000;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}];;912;tt0063688;en;The Thomas Crown Affair;Young businessman, Thomas Crown is bored and decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover because he’s in love.;13,245;/oODAwa2AK3fXvK93GCbq7dFLZPi.jpg;[{'id': 219, 'logo_path': None, 'name': 'The Mirisch Company', 'origin_country': 'US', 'movie_id': 912}, {'id': 599, 'logo_path': None, 'name': 'Solar Productions', 'origin_country': '', 'movie_id': 912}, {'id': 16749, 'logo_path': None, 'name': 'Simkoe', 'origin_country': '', 'movie_id': 912}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 912}];1968-06-26;0;102;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 912}];Released;Introducing an exciting new company that brings a much needed lift to the field of crime.;The Thomas Crown Affair;False;6,911;382
False;/iDGfPcu2CV66BCRk31uOcfB3IvU.jpg;;48000000;[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}];;913;tt0155267;en;The Thomas Crown Affair;A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.;15,46;/5yqs1MVlqdIg1DY5adC5jFx3d7j.jpg;[{'id': 597, 'logo_path': None, 'name': 'Irish Dreamtime', 'origin_country': '', 'movie_id': 913}, {'id': 21, 'logo_path': '/5Va1Ie5c4sjfEYqixQ3L8qg7fKu.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US', 'movie_id': 913}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 913}];1999-08-06;124305181;113;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 913}];Released;How do you get the man who has everything?;The Thomas Crown Affair;False;6,713;999
False;/8AMKZODrCvWe2sCy9Ts7VsLcKd6.jpg;;2000000;[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}];;914;tt0032553;en;The Great Dictator;Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.;15,908;/1QpO9wo7JWecZ4NiBuu625FiY1j.jpg;[{'id': 71975, 'logo_path': None, 'name': 'Roy Export Company Establishment', 'origin_country': '', 'movie_id': 914}, {'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US', 'movie_id': 914}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 914}];1940-10-15;11000000;125;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 914}, {'english_name': 'Esperanto', 'iso_639_1': 'eo', 'name': 'Esperanto', 'movie_id': 914}];Released;Once again - the whole world laughs!;The Great Dictator;False;8,343;2903
False;/wu0Ad30NciUbR5c5Q1AglHZbRWJ.jpg;;5500000;[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];https://www.warnerbros.com/bullitt;916;tt0062765;en;Bullitt;Senator Walter Chalmers is aiming to take down mob boss Pete Ross with the help of testimony from the criminal's hothead brother Johnny, who is in protective custody in San Francisco under the watch of police lieutenant Frank Bullitt. When a pair of mob hitmen enter the scene, Bullitt follows their trail through a maze of complications and double-crosses. This thriller includes one of the most famous car chases ever filmed.;16,992;/uDg7tHvK8aFcG6DkN5eHiZAurOU.jpg;[{'id': 599, 'logo_path': None, 'name': 'Solar Productions', 'origin_country': '', 'movie_id': 916}, {'id': 4051, 'logo_path': '/cr7fvW3IZ1xQmlHTk0CHqoa038b.png', 'name': 'Warner Bros-Seven Arts', 'origin_country': 'US', 'movie_id': 916}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 916}];1968-10-17;42300873;113;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 916}];Released;There are bad cops, good cops - and then there's Bullitt.;Bullitt;False;7,148;922
False;/pt1GOIJy4eFoSfkNSsS2zdg4195.jpg;;0;[{'id': 18, 'name': 'Drama'}];;917;tt0050188;hi;मदर इण्डिया;A poverty-stricken woman raises her sons through many trials and tribulations. But no matter the struggles, always sticks to her own moral code.;9,694;/sGFxh6zT5GxgskJShD01MsqXbuT.jpg;[{'id': 600, 'logo_path': None, 'name': 'Mehboob Productions', 'origin_country': 'IN', 'movie_id': 917}];[{'iso_3166_1': 'IN', 'name': 'India', 'movie_id': 917}];1957-02-13;0;172;[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी', 'movie_id': 917}];Released;Showing the path is easy, but walking it is hard.;Mother India;False;7,195;82
False;/3iNwC8f33sVxJs5HMoHKd3gSniX.jpg;;18000000;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}];;918;tt0092666;en;Blind Date;When bachelor Walter Davis is set up with his sister-in-law's pretty cousin, Nadia Gates, a seemingly average blind date turns into a chaotic night on the town. Walter's brother, Ted, tells him not to let Nadia drink alcohol, but he dismisses the warning and her behaviour gets increasingly wild. Walter and Nadia's numerous incidents are made even worse as her former lover David relentlessly follows them around town.;11,532;/cLb3akSpZhU5qkmCO46IHfJtcs0.jpg;[{'id': 455, 'logo_path': None, 'name': 'Permut Presentations', 'origin_country': 'US', 'movie_id': 918}, {'id': 559, 'logo_path': '/jqWioYeGSyTLuHth0141bTGvu6H.png', 'name': 'TriStar Pictures', 'origin_country': 'US', 'movie_id': 918}, {'id': 601, 'logo_path': None, 'name': 'Blake Edwards Entertainment', 'origin_country': '', 'movie_id': 918}, {'id': 1174, 'logo_path': None, 'name': 'Delphi V Productions', 'origin_country': 'US', 'movie_id': 918}, {'id': 44425, 'logo_path': None, 'name': 'ML Delphi Premier Productions', 'origin_country': '', 'movie_id': 918}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 918}];1987-03-27;39321715;95;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 918}];Released;A date with her is every man's dream come true. And with dreams like her - who needs nightmares?;Blind Date;False;6,0;410
False;/17s9ojb8j8QnBGCfqDUJraXLlFi.jpg;;0;[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}];http://www.bloodthemovie.com/;919;tt0275230;ja;Blood: The Last Vampire;In Japan, the vampire-hunter Saya, who is a powerful original, is sent by her liaison with the government, David, posed as a teenage student to the Yokota High School on the eve of Halloween to hunt down vampires. Saya asks David to give a new katana to her. Soon she saves the school nurse Makiho Amano from two vampires disguised of classmates and Makiho witnesses her fight against the powerful demon.;11,908;/2yysSRyqa4ubIDpQcQpG8SuYcl6.jpg;[{'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP', 'movie_id': 919}, {'id': 529, 'logo_path': '/rwB6w2aPENQbx756pBWSw44Ouk.png', 'name': 'Production I.G', 'origin_country': 'JP', 'movie_id': 919}];[{'iso_3166_1': 'JP', 'name': 'Japan', 'movie_id': 919}];2000-11-18;0;48;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 919}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語', 'movie_id': 919}];Released;;Blood: The Last Vampire;False;6,803;266
False;/sd4xN5xi8tKRPrJOWwNiZEile7f.jpg;{'id': 87118, 'name': 'Cars Collection', 'poster_path': '/ooYvY9DMEdUHH2dOPHbZmyfMENy.jpg', 'backdrop_path': '/A8DqaTGwZ8iCEjWMNRsZumzfKLw.jpg'};120000000;[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}];http://disney.go.com/disneyvideos/animatedfilms/cars/;920;tt0317219;en;Cars;Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.;84,847;/u4G8EkiIBZYx0wEg2xDlXZigTOZ.jpg;[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US', 'movie_id': 920}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US', 'movie_id': 920}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 920}];2006-06-08;461983149;117;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 920}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano', 'movie_id': 920}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語', 'movie_id': 920}, {'english_name': 'Yiddish', 'iso_639_1': 'yi', 'name': '', 'movie_id': 920}];Released;Ahhh... it's got that new movie smell.;Cars;False;6,918;12522
False;/40PwKtiXIZhHS1NmDko6h8EA391.jpg;;88000000;[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}];http://www.cinderellamanmovie.com/index.php;921;tt0352248;en;Cinderella Man;The true story of boxer Jim Braddock who, in the 1920s following his retirement, makes a surprise comeback in order to get him and his family out of a socially poor state.;22,352;/i7OYyyAB2pSW9YwK0M2swDz6xSc.jpg;[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US', 'movie_id': 921}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US', 'movie_id': 921}, {'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US', 'movie_id': 921}, {'id': 5892, 'logo_path': '/AlfRSqTMw9RIHR2RIzy4pkcaXnY.png', 'name': 'Buena Vista International', 'origin_country': 'US', 'movie_id': 921}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US', 'movie_id': 921}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 921}];2005-06-02;108539911;144;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 921}];Released;One man's extraordinary fight to save the family he loved.;Cinderella Man;False;7,532;1918
False;/9Kfi1QDVGbMzzi06n8c6A789odL.jpg;;9000000;[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 37, 'name': 'Western'}];;922;tt0112817;en;Dead Man;A fatally wounded white man is found by an outcast Native American who prepares him for the afterlife.;9,638;/jX3wGBVoYoAY3IixBpwYk1fjT4z.jpg;[{'id': 182, 'logo_path': None, 'name': 'JVC', 'origin_country': 'JP', 'movie_id': 922}, {'id': 506, 'logo_path': None, 'name': 'Newmarket Capital Group', 'origin_country': 'US', 'movie_id': 922}, {'id': 663, 'logo_path': None, 'name': '12 Gauge Productions', 'origin_country': '', 'movie_id': 922}, {'id': 140, 'logo_path': '/ooz5b0ov3PLfBoOJyMmdoffVuHs.png', 'name': 'Pandora Film', 'origin_country': 'DE', 'movie_id': 922}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US', 'movie_id': 922}];[{'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 922}, {'iso_3166_1': 'JP', 'name': 'Japan', 'movie_id': 922}, {'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 922}];1995-12-23;103800000;121;[{'english_name': 'Cree', 'iso_639_1': 'cr', 'name': '', 'movie_id': 922}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 922}];Released;No one can survive becoming a legend.;Dead Man;False;7,284;1341
False;/9OKzKuCfcMwpHVp56pjNI7J4xXR.jpg;{'id': 261590, 'name': 'Living Dead Collection', 'poster_path': '/5tzYvD8a7M6YdGy37V5goRJXsMk.jpg', 'backdrop_path': '/xacnP6WJBhs5vptIcYE8RCDVKIo.jpg'};650000;[{'id': 27, 'name': 'Horror'}];;923;tt0077402;en;Dawn of the Dead;During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.;35,937;/h6aVbUsiJB3Le1xrhyZXsXZOI3h.jpg;[{'id': 83715, 'logo_path': None, 'name': 'Dawn Associates', 'origin_country': '', 'movie_id': 923}, {'id': 2483, 'logo_path': None, 'name': 'Laurel Entertainment', 'origin_country': '', 'movie_id': 923}];[{'iso_3166_1': 'IT', 'name': 'Italy', 'movie_id': 923}, {'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 923}];1978-09-02;55000000;127;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 923}];Released;When there’s no more room in HELL, the dead will walk the EARTH!;Dawn of the Dead;False;7,49;1790
False;/d3BTRD2Pslyr4uSvFdJEWtnrfws.jpg;;26000000;[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}];http://www.dawnofthedeadmovie.net/;924;tt0363547;en;Dawn of the Dead;A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.;42,808;/ttquyxStEEctzghtA2f4PUGprDr.jpg;[{'id': 572, 'logo_path': None, 'name': 'New Amsterdam Entertainment', 'origin_country': '', 'movie_id': 924}, {'id': 655, 'logo_path': None, 'name': 'Strike Entertainment', 'origin_country': '', 'movie_id': 924}, {'id': 657, 'logo_path': '/mDBPrBO6hl21KhQOzCVYUBo33zt.png', 'name': 'TOHO-TOWA', 'origin_country': 'JP', 'movie_id': 924}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US', 'movie_id': 924}, {'id': 9995, 'logo_path': '/mAIGhOYhN4N2N0F7p4dbKhgXf3l.png', 'name': 'Cruel & Unusual Films', 'origin_country': 'US', 'movie_id': 924}, {'id': 882, 'logo_path': '/iDw9Xxok1d9WAM2zFicI8p3khTH.png', 'name': 'TOHO', 'origin_country': 'JP', 'movie_id': 924}];[{'iso_3166_1': 'CA', 'name': 'Canada', 'movie_id': 924}, {'iso_3166_1': 'JP', 'name': 'Japan', 'movie_id': 924}, {'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 924}];2004-03-19;102278712;101;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 924}];Released;When the undead rise, civilization will fall.;Dawn of the Dead;False;7,032;3447
False;/leT6tupwfYea4T0zYBafP73gXj9.jpg;;6500000;[{'id': 18, 'name': 'Drama'}];;925;tt0097216;en;Do the Right Thing;"Salvatore ""Sal"" Fragione is the Italian owner of a pizzeria in Brooklyn. A neighborhood local, Buggin' Out, becomes upset when he sees that the pizzeria's Wall of Fame exhibits only Italian actors. Buggin' Out believes a pizzeria in a black neighborhood should showcase black actors, but Sal disagrees. The wall becomes a symbol of racism and hate to Buggin' Out and to other people in the neighborhood, and tensions rise.";14,89;/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg;[{'id': 4319, 'logo_path': None, 'name': '40 Acres and a Mule Filmworks', 'origin_country': 'US', 'movie_id': 925}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US', 'movie_id': 925}, {'id': 4319, 'logo_path': None, 'name': '40 Acres and a Mule Filmworks', 'origin_country': 'US', 'movie_id': 925}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 925}];1989-06-14;37295445;120;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 925}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano', 'movie_id': 925}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말', 'movie_id': 925}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español', 'movie_id': 925}];Released;It's the hottest day of the summer. You can do nothing, you can do something, or you can …;Do the Right Thing;False;7,761;1476
False;/uIyxbTK1FXJj2wINnlGZzxphlv5.jpg;;45000000;[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}];;926;tt0177789;en;Galaxy Quest;"For four years, the courageous crew of the NSEA protector - ""Commander Peter Quincy Taggart"" (Tim Allen), ""Lt. Tawny Madison (Sigourney Weaver) and ""Dr.Lazarus"" (Alan Rickman) - set off on a thrilling and often dangerous mission in space...and then their series was cancelled! Now, twenty years later, aliens under attack have mistaken the Galaxy Quest television transmissions for ""historical documents"" and beam up the crew of has-been actors to save the universe. With no script, no director and no clue, the actors must turn in the performances of their lives.";17,259;/fZXSwgZknp81vmciTb86rw0MejV.jpg;[{'id': 2605, 'logo_path': None, 'name': 'Gran Via Productions', 'origin_country': 'US', 'movie_id': 926}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US', 'movie_id': 926}, {'id': 2604, 'logo_path': None, 'name': 'Mark Johnson Productions', 'origin_country': '', 'movie_id': 926}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 926}];1999-12-25;90683916;101;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 926}];Released;A comedy of Galactic Proportions.;Galaxy Quest;False;7,055;1919
False;/5UX6M0aEphiW6Xmy5rpYX75glbo.jpg;{'id': 89151, 'name': 'The Gremlins Collection', 'poster_path': '/yiZ18XZHFNjFfEDnEkFCrHVHXcn.jpg', 'backdrop_path': '/otza3wkQmttOfBLDMc4g1gIfSLT.jpg'};11000000;[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}];;927;tt0087363;en;Gremlins;When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.;23,483;/gDSfs0hqAQVJ9jIHbX3AJ3StTVG.jpg;[{'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US', 'movie_id': 927}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US', 'movie_id': 927}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 927}];1984-06-07;153083102;106;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 927}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español', 'movie_id': 927}];Released;Don't get him wet, keep him out of bright light, and never NEVER feed him after midnight.;Gremlins;False;7,087;5628
